Letter,Street
F,Calle de la Fuente del Tiro
F,Calle de Fuentelahiguera
F,Calle de Fuentelapeña
F,Avenida de Fuentelarreyna
F,Calle de Fuentelencina
F,Calle de Fuentelviejo
F,Calle de Fuentemilanos
F,Calle de Fuentenebro
F,Calle de Fuentenovilla
F,Calle de Fuenteovejuna
F,Calle de Fuentepelayo
F,Calle de Fuenterrabía
F,Calle de las Fuentes
F,Plaza de las Fuentes Claras
F,Calle de Fuentes de San Jorge
F,Calle de Fuentesauco
F,Calle de Fuentespina
F,Calle de Fuentidueña
F,Glorieta de Fuentidueñas
F,Avenida de los Fueros
F,Calle del Fuerte de Navidad
F,Avenida de las Fuerzas Armadas
F,Calle de Fulgencio de Miguel
F,Calle de la Fumistería
F,Pasaje de la Fundación
F,Calle de los Fundadores
F,Calle de las Fundiciones
F,Calle de Furelos
G,Calle G
G,Travesia G
G,Calle de Gabasti
G,Calle de Gabino Jimeno
G,Calle de Gabriel Abreu
G,Calle de Gabriel Cisneros
G,Calle de Gabriel Díez
G,Calle de Gabriel Gómez
G,Calle de Gabriel Lobo
G,Plaza de Gabriel Miró
G,Calle de Gabriel Montero
G,Calle de Gabriel Portadales
G,Calle de Gabriel Ruiz
G,Calle de Gabriel Usera
G,Calle de Gabriel y Galán
G,Calle de Gabriela Mistral
G,Calle de Gainza
G,Calle de Gaira
G,Calle de Galapa
G,Calle de Galatea
G,Avenida de la Galaxia
G,Cuesta del Galban
G,Calle de Galdo
G,Calle de Galena
G,Calle del Galeón
G,Calle de los Galeote
G,Calle de la Galera
G,Calle de la Galería de Robles
G,Calle de Gales
G,Calle de Galiana
G,Calle de Galicia
G,Plaza de Galicia
G,Calle de Galileo
G,Calle de Gallarza
G,Calle de los Gallegos
G,Calle del Gallo
G,Calle de Gallur
G,Calle de Gálvez
G,Calle de Gamonal
G,Calle de la Ganadería
G,Calle de los Ganados del Salobral
G,Camino de Ganapanes
G,Plaza de Gandara de Oro
G,Calle de Gandhi
G,Calle de Gandía
G,Calle de Gando
G,Calle del Ganges
G,Calle de Ganimedes
G,Travesia de Ganimedes
G,Camino de Garabitas
G,Carretera de Garabitas
G,Paseo de Garabitas
G,Calle del Garapalo
G,Calle de la Garceta
G,Callejon de García Cea
G,Calle de García de la Parra
G,Calle de García de Paredes
G,Calle de García Gutiérrez
G,Plaza de García Ibarrola
G,Calle de García Llamas
G,Calle de García Luna
G,Calle de García Miranda
G,Calle de García Molinas
G,Glorieta de García Plaza
G,Calle de García Quintanilla
G,Calle de García Salazar
G,Calle de García Treviño
G,Calle de Garcilaso
G,Calle de Garci-Nuño
G,Calle de las Gardenias
G,Calle de Garellano
G,Calle de Garganchón
G,Calle de la Garganta de Aisa
G,Calle de Garganta de los Montes
G,Calle de las Gargantas
G,Calle de Gargantilla
G,Calle de Garibay
G,Calle de la Garita
G,Calle de Garmur
G,Calle de Garrovillas
G,Calle de la Garza
G,Calle de Gascones
G,Calle de Gascueña
G,Calle del Gasómetro
G,Calle de Gaspar Morales
G,Calle de Gasteria
G,Calle de la Gavia Seca
G,Travesia de la Gavia Seca
G,Travesia de la Gavia
G,Calle de los Gavilanes
G,Calle de la Gaviota
G,Calle de la Gazania
G,Calle de Gaztambide
G,Plaza de Gelsa de Ebro
G,Calle de Géminis
G,Calle de la Genciana
G,Calle del General Álvarez de Castro
G,Glorieta del General Álvarez de Castro
G,Calle del General Ampudia
G,Calle del General Aranaz
G,Calle del General Arrando
G,Avenida General
G,Calle del General Cabrera
G,Calle del General Cadenas Campos
G,Calle del General Castaños
G,Calle del General Díaz Porlier
G,Calle del General Gallegos
G,Travesia del General Hierro Martínez
G,Calle del General Ibáñez de Ibero
G,Calle del General Juan Van-Halen
G,Calle del General Lacy
G,Calle del General López Pozas
G,Calle del General Lorenzo
G,Calle del General Manso
G,Calle del General Margallo
G,Plaza del General Maroto
G,Calle del General Martín Cerezo
G,Paseo del General Martínez Campos
G,Calle del General Marvá
G,Calle del General Mitre
G,Calle del General Oraá
G,Calle del General Palanca
G,Calle del General Pardiñas
G,Avenida del General Perón
G,Calle del General Pintos
G,Calle del General Prim
G,Calle del General Ramírez de Madrid
G,Calle del General Ricardos
G,Glorieta del General San Martín
G,Calle del General Serrano Orive
G,Calle del General Urrutia
G,Plaza del General Vara de Rey
G,Calle del General Velarde
G,Calle del General Zabala
G,Calle del Generalife
G,Calle de la Generosidad
G,Calle del Genil
G,Calle de Genista
G,Calle de Génova
G,Calle de Genserico
G,Calle de la Geología
G,Plaza de los Geólogos
G,Calle de los Geranios
G,Calle de Gerardo Baena
G,Calle de Gerardo Cordón
G,Travesia de Gerardo Cordón
G,Calle de Gerardo Diego
G,Calle de Gerardo Rueda
G,Calle de Gerardo Sáinz
G,Calle de Gerda Taro
G,Calle de Germán Pérez Carrasco
G,Calle de Gerona
G,Calle Gertrudis de la Fuente
G,Calle de Gesaleico
G,Calle de Getafe
G,Plaza de Getafe
G,Calle de Getino
G,Paseo de Gigantes y Cabezudos
G,Calle de Gijón
G,Calle de Gil de Ontañón
G,Calle de Gil de Santivañes
G,Calle de Gil Imón
G,Travesia de Gil Imón
G,Calle de Gil y Polo
G,Calle de Gilena
G,Paseo de Ginebra
G,Calle del Ginebro
G,Calle de Ginés Navarro
G,Calle de Ginzo de Limia
G,Calle de la Giralda
G,Calle del Girasol
G,Calle del Gladiolo
G,Calle de Glasgow
G,Calle de Gloria Fuertes
G,Avenida de las Glorietas
G,Calle de la Gloxinia
G,Calle de Glyceria
G,Calle de Gobelas
G,Plaza de los Gobelinos
G,Calle del Gobernador
G,Calle de Godella
G,Calle de Goiri
G,Calle de Goitia
G,Plaza de la Goleta
G,Calle Golf
G,Calle del Golfo de Darién
G,Calle del Golfo de Guayaquil
G,Calle del Golfo de Salónica
G,Plaza de Golmayo
G,Calle de la Golondrina
G,Calle del Goloso
G,Calle de Gómez Acebo
G,Callejon de Gómez Acebo
G,Plaza de Gómez Acebo
G,Calle de Gómez Cano
G,Calle de Gómez de Arteche
G,Calle de Gómez de Avellaneda
G,Calle de Gómez de Baquero
G,Calle de Gómez de Mora
G,Calle de Gómez Hemans
G,Calle de Gómez Ortega
G,Calle de Gomeznarro
G,Travesia de Gomeznarro
G,Calle de la Góndola
G,Calle de González Amigó
G,Calle de González Arias
G,Calle de González Dávila
G,Calle de González Feito
G,Calle de González Sola
G,Calle de González Soto
G,Calle de Gonzalo de Berceo
G,Calle de Gonzalo de Céspedes
G,Calle de Gonzalo de Córdoba
G,Calle de Gonzalo Herrero
G,Calle de Gonzalo Jiménez de Quesada
G,Calle de Gonzalo López
G,Calle de Gonzalo Sandino
G,Calle de Gonzalo Torrente Ballester
G,Glorieta de Gordejuela
G,Calle de Gordolobo
G,Calle del Gorrión
G,Calle de Gotarrendura
G,Calle de Goya
G,Calle de Goyeneche
G,Calle de los Grabadores
G,Glorieta de Gracita Morales
G,Calle de Graena
G,Calle de Grafal
G,Calle del Grafito
G,Calle de Grama
G,Calle Gran Avenida
G,Glorieta del Gran Capitán
G,Calle del Gran Poder
G,Calle Gran Vía
G,Avenida de la Gran Vía de Hortaleza
G,Avenida de la Gran Vía de San Francisco
G,Avenida de la Gran Vía de Villaverde
G,Avenida de la Gran Vía del Este
G,Avenida de la Gran Vía del Sureste
G,Calle de Granada
G,Calle de los Granaderos
G,Calle de la Granadilla
G,Calle de Granado
G,Plaza de Granado
G,Calle de la Grandeza Española
G,Calle del Granito
G,Calle del Granito de Oro
G,Calle de la Granja
G,Calle de la Granja de Torrehermosa
G,Calle de la Granjilla
G,Calle de Grañón
G,Calle de Gravina
G,Calle de Grazalema
G,Calle Grazia Deledda
G,Plaza de Grecia
G,Calle de Gregorio Benítez
G,Avenida de Gregorio del Amo
G,Calle de Gregorio Donas
G,Calle de Gregorio López Madera
G,Calle de Gregorio Navas
G,Jardin de Gregorio Ordóñez
G,Jardines de Gregorio Ordóñez
G,Calle de Gregorio Ortiz
G,Parque de Gregorio Peces-Barba
G,Calle de Gregorio Sánchez Herráez
G,Calle de Gregorio Sanz
G,Calle de Gregorio Vacas
G,Calle de los Gremios
G,Calle de la Grifería
G,Calle de Grijalba
G,Pasaje de Grijalba
G,Calle de Griñón
G,Calle de Guabairo
G,Travesia de Guabairo
G,Calle del Guacamayo
G,Calle de Guadaira
G,Avenida de Guadalajara
G,Calle de Guadalajara
G,Calle del Guadalaviar
G,Calle de Guadalcanal
G,Calle de Guadalcázar
G,Calle de Guadalete
G,Calle de Guadalix
G,Calle del Guadalquivir
G,Calle de Guadarrama
G,Calle del Guadiana
G,Calle del Guadiato
G,Calle de Guadix
G,Calle del Guaimaral
G,Calle de Guajaro
G,Calle de Gualanday
G,Calle de Gualda
G,Calle de Guamo
G,Calle de la Guancha
G,Calle de Guapotá
G,Calle de los Guaramillos
G,Avenida de la Guardia
G,Calle de la Guardia Civil
G,Plaza de los Guardias de Corps
G,Calle de Guareña
G,Calle de los Guarnicioneros
G,Calle de Guarromán
G,Calle de Guatavita
G,Calle de Guatemala
G,Plaza de Guatemala
G,Calle de la Guayaba
G,Calle del Guayabal
G,Calle de Guecho
G,Calle de Guernica
G,Calle de Guerrero y Mendoza
G,Calle de Guetaria
G,Plaza de Guilhou
G,Calle de Guillén de Castro
G,Calle de Guillermo de Osma
G,Calle de Guillermo Pingarrón
G,Calle de Guillermo Rolland
G,Calle de Guillermo Rovirosa
G,Avenida de la Guindalera
G,Calle de los Guindos
G,Calle de Guipúzcoa
G,Calle de Guisando
G,Pasaje de Guisando
G,Calle de Guisona
G,Calle de la Guitarra
G,Travesia de la Guitarra
G,Calle de Gumersinda Rosillo
G,Calle de Gumersindo Azcárate
G,Avenida de Gumersindo Llorente
G,Plaza Gumiel
G,Calle de Gundemaro
G,Calle de Gurtubay
G,Calle de Gustavo Fernández Balbuena
G,Calle de Gustavo Pérez Puig
G,Calle de Gutenberg
G,Calle de Gutierre de Cetina
G,Calle de Gutiérrez Canales
G,Calle de Gutiérrez Sañudo
G,Calle de Gutiérrez Solana
G,Calle de Gutiérrez y Michel
G,Calle de Guzmán el Bueno
G,Glorieta de Guzmán el Bueno
G,Calle de Guzmanía
H,Paseo de la Habana
H,Calle del Hachero
H,Calle de la Hacienda
H,Calle de la Hacienda de Pavones
H,Calle de Haendel
H,Calle de Haití
H,Calle del Halcón
H,Calle del Halconero del Rey
H,Glorieta de Hamburgo
H,Calle de Haro
H,Calle de Hartzenbusch
H,Calle de la Haya
H,Calle de Hayedo
H,Calle del Helecho
H,Calle de Helena de Troya
H,Calle del Heliófilo
H,Calle del Heliotropo
H,Avenida de Hellín
H,Calle de Helsinki
H,Calle del Henares
H,Calle del Heno
H,Calle de Henri Dunant
H,Calle de los Herbolarios
H,Calle de Herce
H,Calle de Hércules
H,Calle de Herencia
H,Calle de las Hermanas Alonso Barceló
H,Calle de la Hermandad
H,Calle de la Hermandad de Donantes de Sangre
H,Calle de Hermandades del Trabajo
H,Calle del Hermano Gárate
H,Calle de los Hermanos Álvarez Quintero
H,Calle de los Hermanos Bécquer
H,Calle de los Hermanos Carpi
H,Calle de los Hermanos de Andrés
H,Calle de los Hermanos de Pablo
H,Calle de los Hermanos del Moral
H,Calle de los Hermanos García
H,Calle de los Hermanos Gascón
H,Calle de los Hermanos Gómez
H,Avenida de los Hermanos Granda
H,Calle de los Hermanos Machado
H,Calle de los Hermanos Pinzón
H,Calle de los Hermanos Roldán
H,Calle de los Hermanos Ruiz
H,Travesia de los Hermanos Tercero
H,Calle de los Hermanos Trueba
H,Calle de Hermenegilda Martínez
H,Calle de Hermenegildo Bielsa
H,Plaza de Herminio Mínguez
H,Calle de Herminio Puertas
H,Calle de Hermosilla
H,Calle de Hernán Cortés
H,Calle de Hernández Colón
H,Calle de Hernández de Tejada
H,Calle de Hernández Iglesias
H,Calle de Hernández Mas
H,Calle de Hernández Requena
H,Calle de Hernández Rubín
H,Calle de Hernani
H,Calle del Heroísmo
H,Plaza de los Herradores
H,Calle de la Herradura
H,Plazuela de la Herramienta
H,Calle de Herrera
H,Travesia de Herrera
H,Calle de la Herrería
H,Calle de Herreros de Tejada
H,Calle de Hervas
H,Calle de los Hexágonos
H,Calle de la Hidra
H,Calle de los Hidratos
H,Plaza del Hidrógeno
H,Calle de la Hiedra
H,Calle de Hiendelaencina
H,Calle de la Hierbabuena
H,Calle de las Hierbas
H,Calle del Hierro
H,Calle de Higinio Rodríguez
H,Calle de las Higueras
H,Calle de las Hijas de Jesús
H,Plaza de las Hilanderas
H,Calle de Hilario Herranz Establos
H,Calle de Hilario Peñasco
H,Calle de Hilario Sangrador
H,Calle de Hilarión Eslava
H,Calle de las Hileras
H,Calle de Hinojal
H,Calle del Hinojo
H,Calle de Hinojosa del Duque
H,Carretera del Hipódromo
H,Complejo Hipódromo de la Zarzuela
H,Calle de Hipólito Aragonés
H,Avenida de la Hispanidad
H,Calle de Historias de la Radio
H,Calle de Hobbes
H,Calle de Hoces de la Hermida
H,Calle del Hogar de Belén
H,Calle de la Hojalatería
H,Calle de Homero
H,Calle de Honduras
H,Plaza de Honduras
H,Calle de Honrubia
H,Calle de Hontalbilla
H,Calle de Hontanares
H,Calle de Hontanas
H,Calle de Hontoria del Pinar
H,Camino de la Horca
H,Calle de Horcajo
H,Calle del Horcajuelo
H,Calle de Horche
H,Calle Horizon
H,Camino de las Hormigueras
H,Calle de Hornachos
H,Calle del Hornero
H,Calle de los Hornillos
H,Travesia del Horno de la Mata
H,Calle del Horno de Labradores
H,Calle de Hortaleza
H,Calle del Hortelano
H,Calle de las Hortensias
H,Calle del Hospital
H,Calle de Hospital de Órbigo
H,Calle del Hospital de San Pau
H,Calle de Hospitalet de Llobregat
H,Travesia de Hospitalet de Llobregat
H,Avenida de la Hospitalidad
H,Calle Hotel
H,Pasaje de Hoyo de Manzanares
H,Calle de Hoyo de Pinares
H,Calle de Hoyos del Espino
H,Pasaje de Hoyos del Espino
H,Calle del Hoyuelo
H,Pasaje de Hoyuelo
H,Plaza de Huarte de San Juan
H,Calle de la Huelga
H,Calle de Huelva
H,Camino de la Huerta
H,Calle de la Huerta de Ambroz
H,Calle de la Huerta de Castañeda
H,Calle de la Huerta de Villaverde
H,Calle de la Huerta del Bayo
H,Calle de la Huerta del Convento
H,Calle de la Huerta del Obispo
H,Travesia de la Huerta del Obispo
H,Calle de las Huertas
H,Camino de las Huertas
H,Calle de las Huertas del Río
H,Camino del Huerto de Teodoro
H,Calle de Huesa
H,Calle de Huesca
H,Calle de la Hulla
H,Calle de Humanes
H,Travesia de Humanes
H,Calle de las Humanitarias
H,Travesia de las Humanitarias
H,Calle de Húmera
H,Camino del Húmera
H,Carretera de Húmera
H,Calle de la Humildad
H,Calle del Humilladero
H,Plaza del Humilladero
H,Calle de Hungría
H,Calle del Huracán
H,Calle de Hurtumpascual
H,Paseo de Húsares
I,Calle de Ibaiondo
I,Calle de Ibáñez Marín
I,Calle de Ibarra
I,Calle de Iberia
I,Calle de Ibiza
I,Calle de Ibor
I,Calle de Ibros
I,Calle Iceberg
I,Calle de Ichaso
I,Glorieta de Idelfonso Cedá
I,Calle del Idioma Esperanto
I,Calle de Iduna
I,Calle de la Iglesia
I,Plaza de la Iglesia
I,Calle de las Iglesias Extramuros
I,Calle de Ignacio Aldecoa
I,Calle de Ignacio Ellacuría
I,Calle de Ignacio García
I,Calle de Ignacio Sánchez Mejías
I,Calle de Ignacio Santos Viñuelas
I,Plaza de Ignacio Ugalde
I,Plaza de Ignacio Villalonga
I,Calle de la Igualdad
I,Calle de Ildefonso González Valencia
I,Calle de la Iliada
I,Calle de Illescas
I,Calle de Illora
I,Calle de la Ilusión
I,Avenida de la Ilustración
I,Calle de la Ilustración
I,Calle de la Imagen
I,Calle del Impala
I,Calle Imperial
I,Paseo Imperial
I,Calle de Imperio Argentina
I,Calle de Indalecio Fernández
I,Bulevar de Indalecio Prieto
I,Calle de la Independencia
I,Plaza de la Independencia
I,Calle India
I,Calle de la Indulgencia
I,Calle de la Industria
I,Plaza de la Infancia
I,Calle de la Infanta Catalina Micaela
I,Paseo de la Infanta Isabel
I,Calle de la Infanta María
I,Calle de la Infanta María Teresa
I,Calle de la Infanta Mercedes
I,Travesia de la Infanta Mercedes
I,Calle de las Infantas
I,Calle del Infante
I,Calle del Infante Diego
I,Calle del Infante Fernando
I,Calle del Infante Jaime
I,Avenida de los Infantes
I,Calle de Infiesto
I,Avenida del Ingeniero Conde de Torroja
I,Avenida del Ingeniero Emilio Herrera
I,Calle del Ingeniero Torres Quevedo
I,Camino de los Ingenieros
I,Ronda del Ingenioso Hidalgo
I,Calle de Inglaterra
I,Paseo de Inglaterra
I,Calle de la Inmaculada Concepción
I,Plaza de la Inmaculada Concepción
I,Avenida de la Innovación
I,Calle de Inocencia Sánchez
I,Calle de Inocencio Fernández
I,Calle de Inocenta de Mesa
I,Avenida de la Institución Libre de Enseñanza
I,Calle de la Ínsula Barataria
I,Calle Intermedia Norte
I,Calle Intermedia Sur
I,Calle de los Invencibles
I,Calle de los Inventores
I,Avenida del Invierno
I,Glorieta de Íñigo Cavero
I,Calle de Iquitos
I,Plaza de Irabia
I,Calle del Irati
I,Calle de Irene Caba Alba
I,Glorieta de Irene Gutiérrez Caba
I,Calle de Iriarte
I,Calle del Iridio
I,Calle de Iris
I,Calle de Irlanda
I,Paseo de Irlanda
I,Calle de los Irlandeses
I,Calle de Irún
I,Calle de Isaac Albéniz
I,Calle de Isaac Jiménez
I,Calle de Isaac Peral
I,Glorieta de Isaac Rabin
I,Calle de Isaac Ramos
I,Calle de Isabel Ana
I,Calle de Isabel Baeza
I,Calle de Isabel Clara Eugenia
I,Calle de Isabel Colbrand
I,Avenida de Isabel de Valois
I,Calle de Isabel Fornieles
I,Plaza de Isabel II
I,Calle de Isabel la Católica
I,Calle de Isabel Méndez
I,Calle de Isabel Patacón
I,Calle de Isabel Serrano
I,Calle de Isabel Tintero
I,Calle de la Isabela
I,Calle de Isabela Saverana
I,Calle de Isabelita Usera
I,Calle de Isandro
I,Calle Isidoro Álvarez Álvarez
I,Calle de Isidra Jiménez
I,Calle de Isidro Dompablo
I,Calle de Isidro Fernández
I,Calle de Isis
I,Calle de la Isla Barber
I,Calle de la Isla Cerdeña
I,Calle de la Isla Cristina
I,Plaza de la Isla de Alborán
I,Calle de Isla de Alegranza
I,Calle de la Isla de Arosa
I,Calle de la Isla de Ceilán
I,Calle de la Isla de Chipre
I,Calle de la Isla de Córcega
I,Calle de la Isla de Cuba
I,Calle de la Isla de Formosa
I,Travesia de la Isla de Formosa
I,Plaza de la Isla de Fuerteventura
I,Calle de la Isla de Gomera
I,Calle de la Isla de Guam
I,Calle de Isla de Hierro
I,Calle de la Isla de Jamaica
I,Calle de la Isla de Java
I,Travesia de la Isla de Java
I,Plaza de la Isla de lanzarote
I,Calle de la Isla de Long
I,Calle de la Isla de los Galápagos
I,Calle de la Isla de Luzón
I,Calle de la Isla de Malta
I,Calle de la Isla de Mindanao
I,Calle de la Isla de Nelson
I,Calle de la Isla de Ons
I,Calle de la Isla de Oza
I,Calle de la Isla de Rodas
I,Calle de la Isla de Saipán
I,Calle de Isla de Sálvora
I,Calle de Isla de Sicilia
I,Calle de la Isla de Tabarca
I,Calle de la Isla de Tagomago
I,Calle de la Isla de Tavira
I,Calle de la Isla de Yeso
I,Calle de la Isla de Zanzíbar
I,Calle de la Isla Graciosa
I,Calle de la Isla Malaita
I,Calle de la Isla Mindoro
I,Calle de la Isla Paragua
I,Calle de la Isla Soledad
I,Calle de la Isla Sumatra
I,Calle de la Isla Timor
I,Calle de la Isla Trinidad
I,Calle de las Islas Aleutianas
I,Calle de las Islas Almirantes
I,Calle de las Islas Antípodas
I,Plaza de las Islas Azores
I,Calle de las Islas Bahamas
I,Calle de las Islas Bermudas
I,Calle de las Islas Bikini
I,Calle de las Islas Bisagos
I,Calle de las Islas Británicas
I,Calle de las Islas
I,Calle de las Islas Chafarinas
I,Calle de las Islas Cíes
I,Calle de la Islas Columbretes
I,Calle de las Islas de Cabo Verde
I,Travesia de Islas de Cabo Verde
I,Calle de las Islas Gilbert
I,Calle de las Islas Hébridas
I,Calle de las Islas Jarvi
I,Calle de las Islas Kuriles
I,Calle de las Islas Luisiadas
I,Calle de las Islas Marianas
I,Calle de las Islas Marquesas
I,Calle de las Islas Marshall
I,Calle de las Islas Mascareñas
I,Calle de las Islas Molucas
I,Calle de las Islas Palaos
I,Calle de las Islas Samoa
I,Calle de las Islas Vírgenes
I,Calle de las Islas Visayas
I,Calle de Istúriz
I,Plaza de Italia
I,Calle de Itálica
I,Calle de Itero de la Vega
I,Calle de Iturbe
I,Travesia de Iván de Vargas
I,Calle de Iván Pavlov
I,Calle de Izarra
J,Calle de Jabiru
J,Avenida de Jaca
J,Calle de la Jacaranda
J,Plaza de Jacinto Benavente
J,Calle de Jacinto Camarero
J,Calle de Jacinto Verdaguer
J,Paseo de los Jacintos
J,Calle del Jacobeo
J,Calle de Jacobinia
J,Calle de Jacobo de Armijo
J,Calle de Jacometrezo
J,Calle de Jadraque
J,Calle de Jaén
J,Calle de Jaenar
J,Glorieta de Jaime Campmany
J,Calle de Jaime el Conquistador
J,Calle de Jaime Hermida
J,Calle de Jaime Tercero
J,Calle de Jaime Vera
J,Plaza de Jaizquibel
J,Calle de Jaraiz de la Vera
J,Calle del Jarama
J,Calle de Jaramagos
J,Calle de Jarandilla
J,Calle del Jardín de la Duquesa
J,Calle del Jardín de San Federico
J,Calle de la Jardinería
J,Calle de los Jardines
J,Calle de los Jardines de Aranjuez
J,Parque Jardines de Sabatini
J,Calle de Jarilla
J,Calle del Jarro
J,Calle del Jaspe
J,Calle de Játiva
J,Calle de Javier de Burgos
J,Calle de Javier de Miguel
J,Calle de Javier del Quinto
J,Calle de Javier Ferrero
J,Calle de Javier Tusell
